"iteration steps","retained information l1 average"
"113","0.04186935206167965"
"114","0.041799505852541524"
"115","0.041729352073159656"
"116","0.041625970916620354"
"117","0.04152830662515242"
"118","0.041442422126295037"
"119","0.04135951904910805"
"120","0.041266917815587986"
"121","0.041168755559410894"
"122","0.04107783444432121"
"123","0.041000762425707916"
"124","0.04092145463142815"
"125","0.04086065971492196"
"126","0.040797402335390816"
"127","0.04074269898974339"
"128","0.04070159840392159"
"129","0.04063442429341679"
"130","0.04061895904991023"
"131","0.04057044679329646"
"132","0.040570047812458224"
"133","0.04051603049945193"
"134","0.04047733122800155"
"135","0.040428771959393726"
"136","0.040379122526209274"
"137","0.04031616049636025"
"138","0.040267086444942764"
"139","0.040170419364084414"
"140","0.040094260175866994"
"141","0.040024195933918434"
"142","0.03998218359344052"
"143","0.03989676174321083"
"144","0.03980942572620516"
"145","0.03975128112637466"
"146","0.03967456850544969"
"147","0.039630651640232877"
"148","0.03958775821805877"
"149","0.039548335140553344"
"150","0.039507424343963246"
"151","0.039494344607250764"
"152","0.039464226182119005"
"153","0.03944184659305407"
"154","0.03942014211680683"
"155","0.03940600662847958"
"156","0.03937792086062928"
"157","0.03934219593877257"
"158","0.039290079936770146"
"159","0.039267933751790884"
"160","0.03921016773473906"
"161","0.03915901082840901"
"162","0.03908668454717094"
"163","0.03903318119671801"
"164","0.03899083149125737"
"165","0.03895720277457305"
"166","0.038895605231751694"
"167","0.03888329380156924"
"168","0.03887329629676684"
"169","0.0388412999564399"
"170","0.03883500703279917"
"171","0.038808262305649446"
"172","0.038758916129703225"
"173","0.038697379976370724"
"174","0.03864726647514553"
"175","0.038599326459926184"
"176","0.03854669990851622"
"177","0.038511788777765774"
"178","0.038450905676349505"
"179","0.03838946455488687"
"180","0.03832004188151529"
"181","0.03826114480245893"
"182","0.03824242752131209"
"183","0.03823025804459734"
"184","0.03820944189840998"
"185","0.038188288161181236"
"186","0.038174398099822315"
"187","0.03813212049236903"
"188","0.038099470350342945"
"189","0.038069186675555686"
"190","0.03806248823759985"
"191","0.03806446969535236"
"192","0.038066501041662634"
"193","0.03804663056804797"
"194","0.0380220172880864"
"195","0.03800175073091038"
"196","0.037987648842182954"
"197","0.03796104322881107"
"198","0.03790953451225433"
"199","0.03789618126105276"
"200","0.03788126428344852"
"201","0.03783991949776291"
"202","0.0377840932823186"
"203","0.03772830120117742"
"204","0.03774152762474445"
"205","0.037750733526841"
"206","0.03776312826977578"
"207","0.037759534921330114"
"208","0.03775393624171823"
"209","0.03775540956092039"
"210","0.03773296932455729"
"211","0.03769560561824251"
"212","0.03765354357256038"
"213","0.037627960280070726"
"214","0.03762811453306569"
"215","0.03760924693275209"
"216","0.03759005521440128"
"217","0.03756617783597941"
"218","0.03757441851628273"
"219","0.037592846295167036"
"220","0.037591241467687726"
"221","0.03754813965572377"
"222","0.03751724903772301"
"223","0.03750286507797954"
"224","0.03749645356681335"
"225","0.03746304765297578"
"226","0.03744672197335005"
"227","0.03746752096528586"
"228","0.03743072659028423"
"229","0.037402685844445796"
"230","0.0373494370011463"
"231","0.03729996417259646"
"232","0.03727308777774663"
"233","0.03725916875088413"
"234","0.03723007936304204"
"235","0.03720794547984976"
"236","0.03720382354918891"
"237","0.037188324383155794"
"238","0.03716106000632193"
"239","0.03714973528222696"
"240","0.037113777493522404"
"241","0.03707915622830424"
"242","0.037058882143547876"
"243","0.037033840670137874"
"244","0.03701259121495416"
"245","0.037005277436137685"
"246","0.036977151757136235"
"247","0.03693855149504033"
"248","0.036932858656460656"
"249","0.03690069087559847"
"250","0.03688036002107615"
"251","0.036866540499024505"
"252","0.03687097659480062"
"253","0.03687551689608315"
"254","0.03689189176004513"
"255","0.03693477448648109"
"256","0.036961600228402364"
"257","0.03697654745341476"
"258","0.03696956016754538"
"259","0.036961534003632855"
"260","0.03696104311797324"
"261","0.0369222835757409"
"262","0.03688756487545793"
"263","0.036844186228734095"
"264","0.03678404346475403"
"265","0.036725785794188004"
"266","0.03665817988636602"
"267","0.036627144205510435"
"268","0.03658694846204703"
"269","0.0365614225215078"
"270","0.03656849006633175"
"271","0.03657804274545912"
"272","0.03660783754675868"
"273","0.036593430096118665"
"274","0.03657478723659185"
"275","0.0365622808993964"
"276","0.03653958097875618"
"277","0.0365031823992876"
"278","0.036470916885812714"
"279","0.03646468553338312"
"280","0.0364714199255066"
"281","0.036450255207000216"
"282","0.036450036422503114"
"283","0.03646418585282872"
"284","0.03650423918860144"
"285","0.03652903708709591"
"286","0.03653139610678137"
"287","0.03652265561225643"
"288","0.03650472708970592"
"289","0.03646050685258885"
"290","0.03642150825874834"
"291","0.03639142631446721"
"292","0.036367112395850436"
"293","0.03634712445032688"
"294","0.036346939284551544"
"295","0.03631749322019241"
"296","0.03630444710138296"
"297","0.03627609002327235"
"298","0.03625676465175692"
"299","0.036230473865939625"
