"iteration steps","retained probability average"
"0","0.0574723834116794"
"1","0.30586868246653376"
"2","0.40816240886911553"
"3","0.47870190449840855"
"4","0.5092325393353763"
"5","0.5201746634288178"
"6","0.5342194625344131"
"7","0.5460581149163278"
"8","0.5546115747437012"
"9","0.5643011064920077"
"10","0.579282336933498"
"11","0.600053683406039"
"12","0.6041549702113087"
"13","0.6091762943895423"
"14","0.6091986087291832"
"15","0.6116340519236758"
"16","0.6139231466529906"
"17","0.6094868413664505"
"18","0.6072859191863115"
"19","0.6112749441897726"
"20","0.6193937842528705"
"21","0.6187222057960174"
"22","0.6220307451666213"
"23","0.6271081257961362"
"24","0.6254869821290149"
"25","0.6223376726698693"
"26","0.6169000614778009"
"27","0.617382684333533"
"28","0.6187309005539312"
"29","0.6227730967772098"
"30","0.6218401132110212"
"31","0.6270534755502701"
"32","0.6318057314210279"
"33","0.6323206883067669"
"34","0.6316137214114304"
"35","0.6294289431819619"
"36","0.6285836036580345"
"37","0.6287567216343366"
"38","0.6295423603607219"
"39","0.631739836828215"
"40","0.6303777514125055"
"41","0.6325643223501969"
"42","0.6323135785720502"
"43","0.6292472417025835"
"44","0.6292705861515127"
"45","0.6327421983896613"
"46","0.6311581682345754"
"47","0.6352087515151896"
"48","0.6343717099130033"
"49","0.6337648538639358"
"50","0.6321410008313663"
"51","0.6319713425314615"
"52","0.6311260899706789"
"53","0.63339097358928"
"54","0.6309902131071286"
"55","0.6321481611633704"
"56","0.6349228051816982"
"57","0.635196383694698"
"58","0.633877544293446"
"59","0.6378432879288914"
"60","0.6348285597205047"
"61","0.6328426306999959"
"62","0.6329592816405777"
"63","0.6368496533368414"
"64","0.6314524329674389"
"65","0.6329995757928236"
"66","0.6300949815112947"
"67","0.6329263483774855"
"68","0.6290557950820175"
"69","0.6358400258796387"
"70","0.6368828817912896"
"71","0.6335173553043828"
"72","0.6314293866978187"
"73","0.6346362655171658"
"74","0.6384767105986499"
"75","0.6377241776684597"
"76","0.636828552643591"
"77","0.6392312122055546"
"78","0.6365482692617622"
"79","0.6308895229976975"
"80","0.6365925972637226"
"81","0.6319291449290536"
"82","0.6350378283968023"
"83","0.6308037198334536"
"84","0.6299358367469025"
"85","0.6355012704692199"
"86","0.6386343635613764"
"87","0.6367080444140376"
"88","0.6393054876659159"
"89","0.6398742840799447"
"90","0.6414637166984585"
"91","0.6366331757084336"
"92","0.6368497339050933"
"93","0.6328102434180605"
"94","0.6342127661693301"
"95","0.6362607177364517"
"96","0.6327709090506035"
"97","0.6382648846136374"
"98","0.6404709216836703"
"99","0.6407156240410711"
"100","0.6371018280543275"
"101","0.6363458883032318"
"102","0.6378576087078045"
"103","0.6413270429235948"
"104","0.6409537726027543"
"105","0.6385459069581101"
"106","0.6386348189870352"
"107","0.6387444295163329"
"108","0.6333967987856922"
"109","0.6361484502113327"
"110","0.6380234341231855"
"111","0.6364907073544182"
"112","0.6361505179805593"
"113","0.6366699421492839"
"114","0.6409896260547796"
"115","0.6403875204794538"
"116","0.639500229571939"
"117","0.6410266592350314"
"118","0.6408384041840761"
"119","0.6390447567657198"
"120","0.6406215446999208"
"121","0.6368681946634277"
"122","0.6385595517317276"
"123","0.640377874056838"
"124","0.6390146316669238"
"125","0.6357301811016364"
"126","0.6352208212791784"
"127","0.6387024466061972"
"128","0.6388286731446777"
"129","0.6395714373365299"
"130","0.642388348639377"
"131","0.6373135910810293"
"132","0.6376546161810049"
"133","0.6370606075498179"
"134","0.6409999488830465"
"135","0.64108589974097"
"136","0.6415335962047798"
"137","0.6375377052065087"
"138","0.6429521941685191"
"139","0.6385633901982035"
"140","0.6387516195346957"
"141","0.6363657524000982"
"142","0.6391895569524348"
"143","0.6337769222372769"
"144","0.6380127266652004"
"145","0.6368771082599565"
"146","0.6428876244035309"
"147","0.6430658950854901"
"148","0.6389283928257672"
"149","0.6424067326763988"
"150","0.6370493106512573"
"151","0.6399995838190528"
"152","0.6358874095239153"
"153","0.6394275653651307"
"154","0.6395785354173931"
"155","0.6386388625458616"
"156","0.6387662154618822"
"157","0.6386072816627899"
"158","0.6390514881880792"
"159","0.6416336745355011"
"160","0.6431634354156642"
"161","0.6421363813508818"
"162","0.6414651078842861"
"163","0.6435051191944133"
"164","0.6388383787266337"
"165","0.6402909808166691"
"166","0.6403747679771244"
"167","0.6388714065466402"
"168","0.6428615556594779"
"169","0.6362081824834456"
"170","0.6382761144210669"
"171","0.6362755319977921"
"172","0.6397488282079355"
"173","0.6394640533862911"
"174","0.6391643885996247"
"175","0.6411893358995149"
"176","0.6408262391426234"
"177","0.6394716931985227"
"178","0.641509364843004"
"179","0.6408160691068454"
"180","0.6418203331112136"
"181","0.6358969590146548"
"182","0.6381661779358259"
"183","0.6402280670793007"
"184","0.638286921733709"
"185","0.636500036357145"
"186","0.6407826646038373"
"187","0.6435248862024859"
"188","0.6362340537351077"
"189","0.6410437411324871"
"190","0.6361815695632466"
"191","0.641770751645294"
"192","0.6428315006970952"
"193","0.6409594529825475"
"194","0.643032552910834"
"195","0.6416670373208285"
"196","0.640327915099058"
"197","0.641890100311279"
"198","0.6357948417774368"
"199","0.6357335996228958"
"200","0.6383917800280985"
"201","0.640086906158431"
"202","0.6400612721218822"
"203","0.6394243810067713"
"204","0.6418371603325044"
"205","0.6414670711868574"
"206","0.644773233221605"
"207","0.6450372176751391"
"208","0.6430077642312367"
"209","0.6429733209933106"
"210","0.6406612616947593"
"211","0.6411134815155952"
"212","0.638804920839593"
"213","0.6406031776521383"
"214","0.6411672600807967"
"215","0.6402241084134439"
"216","0.6407796726947805"
"217","0.6418012399656248"
"218","0.6406805094296995"
"219","0.6411890167949124"
"220","0.6454773536302342"
"221","0.6440884987302233"
"222","0.6402163749880181"
"223","0.6408863038108555"
