"iteration steps","retained probability average"
"0","0.1680693420424941"
"1","0.3620601488700991"
"2","0.3664536695527918"
"3","0.3180640572026932"
"4","0.27085706035155455"
"5","0.25497778752667366"
"6","0.25964857228146865"
"7","0.27415273335925305"
"8","0.27999810314987555"
"9","0.2894753697643464"
"10","0.29962734705684124"
"11","0.3059815856436326"
"12","0.31205186829488957"
"13","0.3122511818651983"
"14","0.31224668706348163"
"15","0.31125943617059965"
"16","0.31014001739770175"
"17","0.31018250955140686"
"18","0.3126419875382562"
"19","0.31490676992054795"
"20","0.3174429084005242"
"21","0.3158032260652108"
"22","0.31650354852038437"
"23","0.31610033218364697"
"24","0.31506301298647305"
"25","0.31950379587287897"
"26","0.3181993995984958"
"27","0.31893516419787193"
"28","0.32080759969522477"
"29","0.3168426007576054"
"30","0.3220203829870443"
"31","0.32183398003326147"
"32","0.320389612771105"
"33","0.3190139496831398"
"34","0.3215230660433008"
"35","0.32194608193810564"
"36","0.31989738790609407"
"37","0.32133985129132636"
"38","0.3193216653658892"
"39","0.3205563595238782"
"40","0.3206421425124863"
"41","0.3237258866955817"
"42","0.32262462295091243"
"43","0.3253121557224076"
"44","0.3234292720753583"
"45","0.3241400713757612"
"46","0.3221321857816074"
"47","0.3232437502015964"
"48","0.32384197009864146"
"49","0.32462268088237034"
"50","0.322080345997354"
"51","0.3216171452742419"
"52","0.32610044398572063"
"53","0.32321868324969544"
"54","0.3231303971413581"
"55","0.3230761454546591"
"56","0.325665969059919"
"57","0.3263026058616233"
"58","0.32732805402184023"
"59","0.327706102642871"
"60","0.32481803644046886"
"61","0.3258230171063042"
"62","0.3259624442990171"
"63","0.3219284204380238"
"64","0.32702482442298786"
"65","0.3255440230416425"
"66","0.32500703770987455"
"67","0.3243890452524065"
"68","0.3271997280496289"
"69","0.32378506624270814"
"70","0.3252181552555412"
"71","0.32833735565055394"
"72","0.32681191644322827"
"73","0.3269606051226729"
"74","0.32663562686610387"
"75","0.3226647196126287"
"76","0.3256304964273586"
"77","0.32708980498317397"
"78","0.3253609410565696"
"79","0.327147861326288"
"80","0.32796033877157604"
"81","0.3269352601974388"
"82","0.329105999458523"
"83","0.3279788017082028"
"84","0.32603044450376184"
"85","0.3291057713283226"
"86","0.3266373021385516"
"87","0.3271735874956939"
"88","0.32696894463640636"
"89","0.3274614331597404"
"90","0.32506450854206925"
"91","0.32407517721576734"
"92","0.3258553578607971"
"93","0.3289135778353084"
"94","0.32575157742793087"
"95","0.3292560663339973"
"96","0.32893003446719377"
"97","0.3295731398360804"
"98","0.3266522562995087"
"99","0.32466241036407884"
"100","0.3274623038959689"
"101","0.32693611988361226"
"102","0.32535050484823297"
"103","0.32730206673697104"
"104","0.3291416619818192"
"105","0.3295745614496409"
"106","0.3269780556547921"
"107","0.3275177377277578"
"108","0.3300831676191301"
"109","0.3264866324219329"
"110","0.3256736901773256"
"111","0.32624901260080513"
"112","0.32656960268106194"
"113","0.32485385504225267"
"114","0.3280238577903656"
"115","0.3291806293913105"
"116","0.3268401913784037"
"117","0.3305404016012326"
"118","0.32766689190932086"
"119","0.32900324303921663"
"120","0.3295500344950706"
"121","0.3279784724000201"
"122","0.3259704254503304"
"123","0.3257834066067589"
"124","0.3268013123069541"
"125","0.3272127864747017"
"126","0.33019628364947856"
"127","0.32990028418850853"
"128","0.3262759696515859"
"129","0.3284244795382838"
"130","0.32653560949116944"
"131","0.3274555244363728"
"132","0.32749254611867945"
"133","0.3274706413180102"
"134","0.32772782210522566"
"135","0.3299319930133934"
"136","0.3293200608145853"
"137","0.3284914814713702"
"138","0.32524446167369025"
"139","0.3279255078356655"
"140","0.3290426423565368"
"141","0.32919839091607717"
"142","0.3264408962572052"
"143","0.32739285130857027"
"144","0.33050804092537145"
"145","0.3307629480216419"
"146","0.32897346391371685"
"147","0.3289888597312383"
"148","0.3266793016555894"
"149","0.3274043195922277"
"150","0.3269350602592458"
"151","0.3294557586257579"
"152","0.326912272324902"
"153","0.3290642134315858"
"154","0.3287879714391311"
"155","0.3260541515115765"
"156","0.3299240879206336"
"157","0.3294319356516644"
"158","0.3307241164270381"
"159","0.32763718867304853"
"160","0.3276959063632821"
"161","0.3279614652384771"
"162","0.3292604113632406"
"163","0.32898583707411305"
"164","0.3276822156756825"
"165","0.3280004931700241"
"166","0.3289826748232008"
"167","0.33190069876913914"
"168","0.32673253940202995"
"169","0.32907859299352277"
"170","0.3294087685948471"
"171","0.32730405616169445"
"172","0.3251681576581323"
"173","0.3284202220381994"
"174","0.32892682799691103"
"175","0.329927269713633"
"176","0.32816851729521296"
"177","0.32641243739891795"
"178","0.3287207374185964"
"179","0.32863811380433616"
"180","0.32550105619378156"
"181","0.32877448374195956"
"182","0.330640875101526"
"183","0.33015079511067597"
"184","0.3308578858632245"
"185","0.3282410322920186"
"186","0.32803144744943713"
"187","0.32647569028555884"
"188","0.3272928672906419"
