"iteration steps","retained information l1 average"
"166","0.0033790255101062046"
"167","0.0033830777157129897"
"168","0.003391124360544355"
"169","0.003371507588392523"
"170","0.003354679766676492"
"171","0.0033492131311178225"
"172","0.0033361384514326935"
"173","0.0033306566727414446"
"174","0.0033247123794907735"
"175","0.0033335708567553274"
"176","0.003321542918399746"
"177","0.003319575437306506"
"178","0.0033151443109642152"
"179","0.003324042204116134"
"180","0.0033094446690816078"
"181","0.0032914544205710026"
"182","0.003299733462617868"
"183","0.0032908897013203026"
"184","0.0032905804621848806"
"185","0.0032840929788324467"
"186","0.003280901223444169"
"187","0.003287519263027134"
"188","0.0032855430917161452"
"189","0.003287374169833547"
"190","0.0032992177679712466"
"191","0.0033487672953322624"
"192","0.0033815210657543366"
"193","0.003403864591068976"
"194","0.0033962185849128463"
"195","0.0034019309682085546"
"196","0.003382698706163101"
"197","0.0033664877653028008"
"198","0.0033503129098168462"
"199","0.0033366916744607487"
"200","0.003328283557390114"
"201","0.0033212706515246804"
"202","0.003307047628956701"
"203","0.0032865977515373263"
"204","0.003283431731150195"
"205","0.0032590308235561282"
"206","0.0032679562011453506"
"207","0.0032420419968056603"
"208","0.003229352506252792"
"209","0.003206592462204111"
"210","0.003185431277450711"
"211","0.0031870344887361367"
"212","0.003180955623997975"
"213","0.0031841201002250274"
"214","0.003186561564113837"
"215","0.0031735974844507757"
"216","0.00318127190674023"
"217","0.0031656282783327134"
"218","0.003170206768895879"
"219","0.0031569876437021593"
"220","0.003158532412138162"
"221","0.0031560816479151775"
"222","0.0031476236911465146"
"223","0.003151038972987413"
"224","0.0031552260097201822"
"225","0.003136893634885545"
"226","0.0031049642128798973"
"227","0.0031047313426112765"
"228","0.0031038409120706205"
"229","0.003104839929859731"
"230","0.0030993673889084332"
"231","0.003113759535634152"
"232","0.0031250177004740263"
"233","0.0031334426938515038"
"234","0.003144988629585548"
"235","0.0031677804857672565"
"236","0.003197261478999208"
"237","0.003196414029123058"
"238","0.0031938540304134243"
"239","0.003195960559412761"
"240","0.0031948700194004646"
"241","0.003193708167855232"
"242","0.003190414336891458"
"243","0.0031922518750302155"
"244","0.003194860097443523"
"245","0.003196169594415056"
"246","0.003203837622330789"
"247","0.003206009053727566"
"248","0.003194191879008664"
"249","0.003209222126605789"
"250","0.003224907836676531"
"251","0.0032471889989341947"
"252","0.0032596904891160714"
"253","0.0032740517119575273"
"254","0.003269844509684637"
"255","0.0032698679816479444"
"256","0.003275741591213505"
"257","0.003287750972547609"
"258","0.0032863992166566607"
"259","0.0032697962834119377"
"260","0.003275596435441111"
"261","0.0032801201493519224"
"262","0.0032518145791348486"
"263","0.0032443638932289653"
"264","0.003222581159534901"
"265","0.003227616285886529"
"266","0.0032045450575616317"
"267","0.003167540778571805"
"268","0.003152365564904811"
"269","0.0031586233771379395"
"270","0.0031393437764200872"
"271","0.003138377496796303"
"272","0.003123899665509211"
"273","0.003108366396398379"
"274","0.003096498246701301"
"275","0.0030945903541916247"
"276","0.0031005990098069824"
"277","0.0031068080035347658"
"278","0.0031014713750509033"
"279","0.0031002387149883354"
"280","0.0030966204615967374"
"281","0.0030739442815750106"
"282","0.0030581401173889787"
"283","0.0030478659179050383"
"284","0.003044525150539646"
"285","0.0030296077866600753"
"286","0.0030425965790604205"
"287","0.003055788849217307"
"288","0.003063220005558844"
"289","0.0030523116528160597"
"290","0.0030523869726716293"
"291","0.0030584979396133995"
"292","0.0030666902412241205"
"293","0.003077025058218241"
"294","0.0030575772394561525"
"295","0.003061206573086315"
"296","0.003066665476480676"
"297","0.0030719725917879976"
"298","0.003085427417773782"
"299","0.0031014851352438506"
