"iteration steps","retained probability average"
"274","0.8881894854659913"
"275","0.8810156579039176"
"276","0.8792031092141406"
"277","0.8843352826058981"
"278","0.890735115558491"
"279","0.8842356880023726"
"280","0.8837552421842702"
"281","0.8880474081117427"
"282","0.8891366184371873"
"283","0.8797874985216185"
"284","0.8796027464454528"
"285","0.8784262541797944"
"286","0.885184559488116"
"287","0.8907898654657765"
"288","0.8890618778768112"
"289","0.87838723971945"
"290","0.8861223008914385"
"291","0.8878890115037211"
"292","0.8869854819891043"
"293","0.8940774144619354"
"294","0.8885838824755047"
"295","0.8870863128540805"
"296","0.8804197596688755"
"297","0.8862972922506742"
"298","0.8847109723690665"
"299","0.8929041088878875"
